Number,Layer,Average_Probability,Number_Layer
61,motif_2,0.2910020195578231,61_motif_2
61,motif_3,0.6578512150220912,61_motif_3
62,motif_1,0.617592718568909,62_motif_1
62,motif_2,0.2837082485013007,62_motif_2
62,motif_3,0.282405785462333,62_motif_3
63,motif_1,0.610263428801472,63_motif_1
63,motif_2,0.2905335593731163,63_motif_2
63,motif_3,0.6582307622518854,63_motif_3
64,motif_1,0.6207668578380255,64_motif_1
64,motif_2,0.29048299608223266,64_motif_2
64,motif_3,0.6575539200495815,64_motif_3
65,motif_1,0.6343853600724404,65_motif_1
65,motif_2,0.2892072656222982,65_motif_2
65,motif_3,0.30919545922694774,65_motif_3
66,motif_1,0.6242615190885096,66_motif_1
66,motif_2,0.2894405071924603,66_motif_2
66,motif_3,0.309321188071188,66_motif_3
67,motif_1,0.6339891322979875,67_motif_1
67,motif_2,0.28896756497470777,67_motif_2
67,motif_3,0.30987651030561475,67_motif_3
68,motif_1,0.6324196709548016,68_motif_1
68,motif_2,0.2884538814140614,68_motif_2
68,motif_3,0.3087163712200208,68_motif_3
69,motif_1,0.6272925843253967,69_motif_1
69,motif_2,0.29676376070090954,69_motif_2
69,motif_3,0.2799817700010653,69_motif_3
70,motif_1,0.6289026166734498,70_motif_1
70,motif_2,0.2966975924447991,70_motif_2
70,motif_3,0.2802201548451548,70_motif_3
71,motif_1,0.6469695544884619,71_motif_1
71,motif_2,0.28013493730825656,71_motif_2
71,motif_3,0.6031753940503938,71_motif_3
72,motif_1,0.6469302816901408,72_motif_1
72,motif_2,0.2979468331439589,72_motif_2
72,motif_3,0.6043941355065515,72_motif_3
73,motif_1,0.6469634885977681,73_motif_1
73,motif_2,0.27870202583874454,73_motif_2
73,motif_3,0.6050514275061254,73_motif_3
74,motif_1,0.6427153651842528,74_motif_1
74,motif_2,0.2793050454972048,74_motif_2
74,motif_3,0.6027219692127409,74_motif_3
75,motif_1,0.6378824662295316,75_motif_1
75,motif_2,0.2808571937321937,75_motif_2
75,motif_3,0.5762378703703702,75_motif_3
76,motif_1,0.637165252404246,76_motif_1
76,motif_2,0.28043840011614396,76_motif_2
76,motif_3,0.6058550708257986,76_motif_3
77,motif_1,0.6351988028121749,77_motif_1
77,motif_2,0.2810249082607953,77_motif_2
77,motif_3,0.6361828231292516,77_motif_3
78,motif_1,0.6352563558617017,78_motif_1
78,motif_2,0.28148826015254585,78_motif_2
78,motif_3,0.6128856194469402,78_motif_3
79,motif_1,0.628134206094013,79_motif_1
79,motif_2,0.28266519711467136,79_motif_2
79,motif_3,0.6380194345238094,79_motif_3
80,motif_1,0.6289720666044195,80_motif_1
80,motif_2,0.6328597222222221,80_motif_2
80,motif_3,0.28819871450927786,80_motif_3
81,motif_1,0.6297379011914463,81_motif_1
81,motif_2,0.6266500220458553,81_motif_2
81,motif_3,0.2807100129907035,81_motif_3
82,motif_1,0.6341124609679937,82_motif_1
82,motif_2,0.2804758149636666,82_motif_2
82,motif_3,0.6303250601250601,82_motif_3
83,motif_1,0.6348831578947367,83_motif_1
83,motif_2,0.6298144363166954,83_motif_2
83,motif_3,0.28990253174603164,83_motif_3
84,motif_1,0.6372210966117215,84_motif_1
84,motif_2,0.6297391817838245,84_motif_2
84,motif_3,0.2970682476063237,84_motif_3
85,motif_1,0.6346385502326768,85_motif_1
85,motif_2,0.6317634629181238,85_motif_2
85,motif_3,0.2898149801587301,85_motif_3
86,motif_1,0.6282061442730454,86_motif_1
86,motif_2,0.2830211934156378,86_motif_2
86,motif_3,0.6498515674603175,86_motif_3
87,motif_1,0.6282236698486696,87_motif_1
87,motif_2,0.273731601037851,87_motif_2
87,motif_3,0.6498515674603175,87_motif_3
88,motif_1,0.6282316331731469,88_motif_1
88,motif_2,0.27382384588013237,88_motif_2
88,motif_3,0.6548686889068244,88_motif_3
89,motif_1,0.6239329425509629,89_motif_1
89,motif_2,0.6273443287037037,89_motif_2
89,motif_3,0.29937232045596013,89_motif_3
90,motif_1,0.6237425396825397,90_motif_1
90,motif_2,0.6260553736050459,90_motif_2
90,motif_3,0.2995266215266215,90_motif_3
91,motif_1,0.6239621345029239,91_motif_1
91,motif_2,0.6268526288526287,91_motif_2
91,motif_3,0.29957350927096493,91_motif_3
92,motif_1,0.6230997858714442,92_motif_1
92,motif_2,0.6287566137566136,92_motif_2
92,motif_3,0.279973305260969,92_motif_3
93,motif_1,0.6241195238095237,93_motif_1
93,motif_2,0.49612776214938026,93_motif_2
93,motif_3,0.2792322245282293,93_motif_3
94,motif_1,0.6249996156403225,94_motif_1
94,motif_2,0.4961220565508932,94_motif_2
94,motif_3,0.2787526101619613,94_motif_3
95,motif_1,0.626837637608807,95_motif_1
95,motif_2,0.49023814146327593,95_motif_2
95,motif_3,0.2783788058364939,95_motif_3
96,motif_1,0.6280996176926055,96_motif_1
96,motif_2,0.521490180846001,96_motif_2
96,motif_3,0.28276944444444435,96_motif_3
97,motif_1,0.6274567999434368,97_motif_1
97,motif_2,0.6369284200968521,97_motif_2
97,motif_3,0.27801231780001234,97_motif_3
98,motif_1,0.6262082724992512,98_motif_1
98,motif_2,0.6386010210994965,98_motif_2
98,motif_3,0.27860799262465924,98_motif_3
99,motif_1,0.6277060501128972,99_motif_1
99,motif_2,0.6408696467475877,99_motif_2
99,motif_3,0.40625698653198655,99_motif_3
100,motif_1,0.6274345033966946,100_motif_1
100,motif_2,0.6222899596523898,100_motif_2
100,motif_3,0.27809816207184623,100_motif_3
101,motif_1,0.6080161689439033,101_motif_1
101,motif_2,0.63993823015873,101_motif_2
101,motif_3,0.278253545025316,101_motif_3
