Number,Layer,Average_Probability,Number_Layer
40,motif_1,0.2907446982580911,40_motif_1
40,motif_2,0.2852293624686717,40_motif_2
40,motif_3,0.3249262766874587,40_motif_3
41,motif_1,0.2915626678876679,41_motif_1
41,motif_2,0.5419762751645373,41_motif_2
41,motif_3,0.30120290634426145,41_motif_3
42,motif_1,0.2857903911564626,42_motif_1
42,motif_2,0.36195001889644746,42_motif_2
42,motif_3,0.2644668544501134,42_motif_3
43,motif_1,0.28500940153193055,43_motif_1
43,motif_2,0.3623216368179925,43_motif_2
43,motif_3,0.26459261950904395,43_motif_3
44,motif_1,0.28457481292517,44_motif_1
44,motif_2,0.2707899931538111,44_motif_2
44,motif_3,0.4010541181908369,44_motif_3
45,motif_1,0.285150529100529,45_motif_1
45,motif_2,0.2716172453703704,45_motif_2
45,motif_3,0.26886676082862526,45_motif_3
46,motif_1,0.29181420459528185,46_motif_1
46,motif_2,0.2840452608639084,46_motif_2
46,motif_3,0.43065617124287037,46_motif_3
47,motif_1,0.28705890476190477,47_motif_1
47,motif_2,0.383155074074074,47_motif_2
47,motif_3,0.32383467034612584,47_motif_3
48,motif_1,0.2921542749388702,48_motif_1
48,motif_2,0.28395815826330534,48_motif_2
48,motif_3,0.6285201099537036,48_motif_3
49,motif_1,0.28750072886297373,49_motif_1
49,motif_2,0.27185217360217356,49_motif_2
49,motif_3,0.6369332229915775,49_motif_3
50,motif_1,0.28753238095238093,50_motif_1
50,motif_2,0.2726074697871573,50_motif_2
50,motif_3,0.2713507525382525,50_motif_3
51,motif_1,0.2957781893004116,51_motif_1
51,motif_2,0.2716104267596203,51_motif_2
51,motif_3,0.27132141986911723,51_motif_3
52,motif_1,0.2957781893004116,52_motif_1
52,motif_2,0.2716104267596203,52_motif_2
52,motif_3,0.27132141986911723,52_motif_3
53,motif_1,0.2958561554731956,53_motif_1
53,motif_2,0.3294218613727542,53_motif_2
53,motif_3,0.44201553486891826,53_motif_3
54,motif_1,0.2922137286855964,54_motif_1
54,motif_2,0.2861527082406171,54_motif_2
54,motif_3,0.2795358892203439,54_motif_3
55,motif_1,0.2921019396316879,55_motif_1
55,motif_2,0.27195174772036473,55_motif_2
55,motif_3,0.6090987927842766,55_motif_3
56,motif_1,0.28997310799319725,56_motif_1
56,motif_2,0.27175269347808206,56_motif_2
56,motif_3,0.6049089397182092,56_motif_3
57,motif_1,0.2900073172858887,57_motif_1
57,motif_2,0.3040193252188768,57_motif_2
57,motif_3,0.3279096493088698,57_motif_3
58,motif_1,0.29023035970853855,58_motif_1
58,motif_2,0.30430970065562457,58_motif_2
58,motif_3,0.32789143173899266,58_motif_3
59,motif_1,0.29547584157250467,59_motif_1
59,motif_2,0.3045957161471554,59_motif_2
59,motif_3,0.32826344330104923,59_motif_3
60,motif_1,0.2905130911044973,60_motif_1
60,motif_2,0.30458428284782685,60_motif_2
60,motif_3,0.32791330579850986,60_motif_3
61,motif_1,0.29352068462566416,61_motif_1
61,motif_2,0.616655468188647,61_motif_2
61,motif_3,0.3304962761969949,61_motif_3
62,motif_1,0.290347282468993,62_motif_1
62,motif_2,0.6151727270545314,62_motif_2
62,motif_3,0.32608133715699505,62_motif_3
63,motif_1,0.2908128700554296,63_motif_1
63,motif_2,0.2993043317015279,63_motif_2
63,motif_3,0.32401666982233585,63_motif_3
64,motif_1,0.29315361870659723,64_motif_1
64,motif_2,0.3020093460461108,64_motif_2
64,motif_3,0.325276374937996,64_motif_3
65,motif_1,0.6164129440299652,65_motif_1
65,motif_2,0.321999213980464,65_motif_2
65,motif_3,0.26688462128887663,65_motif_3
66,motif_1,0.29120043816137564,66_motif_1
66,motif_2,0.29863173980354474,66_motif_2
66,motif_3,0.32442854119425546,66_motif_3
67,motif_1,0.2802786111875707,67_motif_1
67,motif_2,0.323635031686804,67_motif_2
67,motif_3,0.6178335447263016,67_motif_3
68,motif_1,0.29437681969657115,68_motif_1
68,motif_2,0.32996865590926366,68_motif_2
68,motif_3,0.6164331050128384,68_motif_3
69,motif_1,0.28972572064648566,69_motif_1
69,motif_2,0.32258357775477337,69_motif_2
69,motif_3,0.6168020222279732,69_motif_3
70,motif_1,0.28964927012471653,70_motif_1
70,motif_2,0.3225160152471981,70_motif_2
70,motif_3,0.6139371255359627,70_motif_3
71,motif_1,0.2893804244614513,71_motif_1
71,motif_2,0.3224517661524704,71_motif_2
71,motif_3,0.29282396462105975,71_motif_3
72,motif_1,0.28930400245077087,72_motif_1
72,motif_2,0.3094070634920634,72_motif_2
72,motif_3,0.5981651995305164,72_motif_3
73,motif_1,0.29661081553055013,73_motif_1
73,motif_2,0.3282414119327385,73_motif_2
73,motif_3,0.6056966133846625,73_motif_3
74,motif_1,0.29877382636699273,74_motif_1
74,motif_2,0.3254427629808985,74_motif_2
74,motif_3,0.6171301010717677,74_motif_3
75,motif_1,0.2988719874338624,75_motif_1
75,motif_2,0.29498675461175455,75_motif_2
75,motif_3,0.5878838179519594,75_motif_3
76,motif_1,0.2989404305033417,76_motif_1
76,motif_2,0.6101003795721187,76_motif_2
76,motif_3,0.2945242467604738,76_motif_3
77,motif_1,0.2990119208668316,77_motif_1
77,motif_2,0.294462729978355,77_motif_2
77,motif_3,0.5572786841480779,77_motif_3
78,motif_1,0.298799475986976,78_motif_1
78,motif_2,0.6168984845970907,78_motif_2
78,motif_3,0.29452903039954426,78_motif_3
79,motif_1,0.2990243000528262,79_motif_1
79,motif_2,0.6187089257670088,79_motif_2
79,motif_3,0.32388105631141345,79_motif_3
80,motif_1,0.29905060143849205,80_motif_1
80,motif_2,0.587485119047619,80_motif_2
80,motif_3,0.3236822978670635,80_motif_3
81,motif_1,0.2997390781158143,81_motif_1
81,motif_2,0.5445848442144821,81_motif_2
81,motif_3,0.2938552844630897,81_motif_3
82,motif_1,0.29929784891598915,82_motif_1
82,motif_2,0.6023555788566909,82_motif_2
82,motif_3,0.3234951199563795,82_motif_3
83,motif_1,0.2994535254111685,83_motif_1
83,motif_2,0.6079495242876267,83_motif_2
83,motif_3,0.2939367051539491,83_motif_3
84,motif_1,0.2986789818357899,84_motif_1
84,motif_2,0.6103467557161754,84_motif_2
84,motif_3,0.293989414046791,84_motif_3
85,motif_1,0.2990065913865546,85_motif_1
85,motif_2,0.6132420574428957,85_motif_2
85,motif_3,0.32985065922325535,85_motif_3
86,motif_1,0.2982402035535223,86_motif_1
86,motif_2,0.6261544738389182,86_motif_2
86,motif_3,0.3218397802474464,86_motif_3
87,motif_1,0.29808774506416014,87_motif_1
87,motif_2,0.6055693169146082,87_motif_2
87,motif_3,0.34011646524771527,87_motif_3
88,motif_1,0.2933444328583015,88_motif_1
88,motif_2,0.6222948407045629,88_motif_2
88,motif_3,0.3333493169398908,88_motif_3
89,motif_1,0.2988292034510433,89_motif_1
89,motif_2,0.6251549384584342,89_motif_2
89,motif_3,0.2933703191982389,89_motif_3
90,motif_1,0.3005022902335315,90_motif_1
90,motif_2,0.6155537565769111,90_motif_2
90,motif_3,0.33227379929635087,90_motif_3
91,motif_1,0.29362118437118434,91_motif_1
91,motif_2,0.6080737699593726,91_motif_2
91,motif_3,0.3402780577835585,91_motif_3
92,motif_1,0.3009627684407096,92_motif_1
92,motif_2,0.6212897567959319,92_motif_2
92,motif_3,0.29441174338104587,92_motif_3
93,motif_1,0.301265214307049,93_motif_1
93,motif_2,0.6166105243335298,93_motif_2
93,motif_3,0.3403283569913526,93_motif_3
94,motif_1,0.6182458671117469,94_motif_1
94,motif_2,0.29351392943644306,94_motif_2
94,motif_3,0.294145441034462,94_motif_3
95,motif_1,0.6165157057113579,95_motif_1
95,motif_2,0.30065255819060166,95_motif_2
95,motif_3,0.32912529587858536,95_motif_3
96,motif_1,0.6188999791144527,96_motif_1
96,motif_2,0.30064342852949194,96_motif_2
96,motif_3,0.3309437698977173,96_motif_3
97,motif_1,0.6194128578260572,97_motif_1
97,motif_2,0.2854989337874325,97_motif_2
97,motif_3,0.2724819302721088,97_motif_3
98,motif_1,0.6278230316409122,98_motif_1
98,motif_2,0.28155278286528285,98_motif_2
98,motif_3,0.3323772610701387,98_motif_3
99,motif_1,0.2882408785273368,99_motif_1
99,motif_2,0.6229852603750996,99_motif_2
99,motif_3,0.35643504645760743,99_motif_3
100,motif_1,0.28834722470548496,100_motif_1
100,motif_2,0.624556761334853,100_motif_2
100,motif_3,0.36644724842767296,100_motif_3
101,motif_1,0.2884144749846804,101_motif_1
101,motif_2,0.6216804565966036,101_motif_2
101,motif_3,0.37825620161060614,101_motif_3
