Number,Layer,Average_Probability,Number_Layer
35,motif_1,0.5377169784580499,35_motif_1
35,motif_2,0.6623940051020407,35_motif_2
35,motif_3,0.29849829223356006,35_motif_3
36,motif_1,0.5381444416887126,36_motif_1
36,motif_2,0.6653396164021164,36_motif_2
36,motif_3,0.2980380244755244,36_motif_3
37,motif_1,0.537520390926641,37_motif_1
37,motif_2,0.663532650954526,37_motif_2
37,motif_3,0.2985262762762762,37_motif_3
38,motif_1,0.5308613982873853,38_motif_1
38,motif_2,0.661139818743779,38_motif_2
38,motif_3,0.2989036719402673,38_motif_3
39,motif_1,0.5317286451973953,39_motif_1
39,motif_2,0.2802740766178266,39_motif_2
39,motif_3,0.6743427579365078,39_motif_3
40,motif_1,0.5337532614087304,40_motif_1
40,motif_2,0.6642320002480158,40_motif_2
40,motif_3,0.29799772354082693,40_motif_3
41,motif_1,0.5387780197444834,41_motif_1
41,motif_2,0.28122064338946956,41_motif_2
41,motif_3,0.673180779374758,41_motif_3
42,motif_1,0.538951849489796,42_motif_1
42,motif_2,0.664826276691232,42_motif_2
42,motif_3,0.29688486158352223,42_motif_3
43,motif_1,0.5403718705169143,43_motif_1
43,motif_2,0.6743501400560222,43_motif_2
43,motif_3,0.29795994724420377,43_motif_3
44,motif_1,0.5408241567460318,44_motif_1
44,motif_2,0.6656178253058624,44_motif_2
44,motif_3,0.29945038542236807,44_motif_3
45,motif_1,0.537500821208113,45_motif_1
45,motif_2,0.663104150132275,45_motif_2
45,motif_3,0.2969622960758377,45_motif_3
46,motif_1,0.5383727732487923,46_motif_1
46,motif_2,0.7132899041996453,46_motif_2
46,motif_3,0.29710313686162865,46_motif_3
47,motif_1,0.5380098362039852,47_motif_1
47,motif_2,0.7179205082742316,47_motif_2
47,motif_3,0.29626653790949004,47_motif_3
48,motif_1,0.5381924914003896,48_motif_1
48,motif_2,0.7170957406025943,48_motif_2
48,motif_3,0.273188350340136,48_motif_3
49,motif_1,0.5413634707506192,49_motif_1
49,motif_2,0.7145408062034336,49_motif_2
49,motif_3,0.27506328454000645,49_motif_3
50,motif_1,0.5409306051587301,50_motif_1
50,motif_2,0.670888288690476,50_motif_2
50,motif_3,0.2746797222222222,50_motif_3
51,motif_1,0.552234156162465,51_motif_1
51,motif_2,0.6591407655016029,51_motif_2
51,motif_3,0.27258705234967545,51_motif_3
52,motif_1,0.5418824141170157,52_motif_1
52,motif_2,0.7034989478842383,52_motif_2
52,motif_3,0.27396916455793263,52_motif_3
53,motif_1,0.5591773500673854,53_motif_1
53,motif_2,0.292310408243486,53_motif_2
53,motif_3,0.6671629495680129,53_motif_3
54,motif_1,0.5596548491696061,54_motif_1
54,motif_2,0.7099896742533053,54_motif_2
54,motif_3,0.274268957389607,54_motif_3
55,motif_1,0.5601097328597329,55_motif_1
55,motif_2,0.7113868055555554,55_motif_2
55,motif_3,0.27285179022366524,55_motif_3
56,motif_1,0.5629857346584467,56_motif_1
56,motif_2,0.6895602235685939,56_motif_2
56,motif_3,0.2730898924674036,56_motif_3
57,motif_1,0.5653574604915067,57_motif_1
57,motif_2,0.7104628063213588,57_motif_2
57,motif_3,0.2749169712475633,57_motif_3
58,motif_1,0.5355014355994379,58_motif_1
58,motif_2,0.6859240846446569,58_motif_2
58,motif_3,0.2731085098906373,58_motif_3
59,motif_1,0.5358038446663977,59_motif_1
59,motif_2,0.6853274566182405,59_motif_2
59,motif_3,0.2733067140161089,59_motif_3
60,motif_1,0.5927219328703702,60_motif_1
60,motif_2,0.6711496775793651,60_motif_2
60,motif_3,0.2732547123015872,60_motif_3
61,motif_1,0.5929544506372022,61_motif_1
61,motif_2,0.6713362482853223,61_motif_2
61,motif_3,0.2736703951719576,61_motif_3
62,motif_1,0.5930758608550946,62_motif_1
62,motif_2,0.6704314467995869,62_motif_2
62,motif_3,0.2732733164983165,62_motif_3
63,motif_1,0.533410088340892,63_motif_1
63,motif_2,0.2763471744119334,63_motif_2
63,motif_3,0.6836149783402837,63_motif_3
64,motif_1,0.5333587665860615,64_motif_1
64,motif_2,0.2764745441555618,64_motif_2
64,motif_3,0.6840014144655258,64_motif_3
65,motif_1,0.5328803724053724,65_motif_1
65,motif_2,0.27672790699452543,65_motif_2
65,motif_3,0.6820347985347983,65_motif_3
66,motif_1,0.5336427857443482,66_motif_1
66,motif_2,0.2761550512566137,66_motif_2
66,motif_3,0.6810379840067339,66_motif_3
67,motif_1,0.5333249896351575,67_motif_1
67,motif_2,0.2760944126095711,67_motif_2
67,motif_3,0.6803006772884591,67_motif_3
68,motif_1,0.5326846915849675,68_motif_1
68,motif_2,0.27618688133309904,68_motif_2
68,motif_3,0.6785177839278392,68_motif_3
69,motif_1,0.5324963983781918,69_motif_1
69,motif_2,0.2918840148378191,69_motif_2
69,motif_3,0.2903924938520009,69_motif_3
70,motif_1,0.5331546980151632,70_motif_1
70,motif_2,0.29173773644478884,70_motif_2
70,motif_3,0.6551676356589147,70_motif_3
71,motif_1,0.5333556058573664,71_motif_1
71,motif_2,0.2756639754305978,71_motif_2
71,motif_3,0.3249556505700872,71_motif_3
72,motif_1,0.5329616402116403,72_motif_1
72,motif_2,0.2911738556823191,72_motif_2
72,motif_3,0.6780460073795599,72_motif_3
73,motif_1,0.5330406338334421,73_motif_1
73,motif_2,0.2910907152502204,73_motif_2
73,motif_3,0.6776578468145248,73_motif_3
74,motif_1,0.5337242701367066,74_motif_1
74,motif_2,0.29108803169194986,74_motif_2
74,motif_3,0.6779630169528128,74_motif_3
75,motif_1,0.5293332870370371,75_motif_1
75,motif_2,0.273875916005291,75_motif_2
75,motif_3,0.6594015751744954,75_motif_3
76,motif_1,0.5295365445464292,76_motif_1
76,motif_2,0.2739718207902287,76_motif_2
76,motif_3,0.6606295535714285,76_motif_3
77,motif_1,0.5292242646106838,77_motif_1
77,motif_2,0.2737693589942774,77_motif_2
77,motif_3,0.6600719983719984,77_motif_3
78,motif_1,0.5283921235975391,78_motif_1
78,motif_2,0.29167215163308907,78_motif_2
78,motif_3,0.6835839699343363,78_motif_3
79,motif_1,0.5287639266817838,79_motif_1
79,motif_2,0.2920634983423749,79_motif_2
79,motif_3,0.6806665536467751,79_motif_3
80,motif_1,0.5283430055642498,80_motif_1
80,motif_2,0.29208552239362096,80_motif_2
80,motif_3,0.6803011021545503,80_motif_3
81,motif_1,0.5275807180352456,81_motif_1
81,motif_2,0.27133374448680564,81_motif_2
81,motif_3,0.6797622652321798,81_motif_3
82,motif_1,0.5262859734873733,82_motif_1
82,motif_2,0.271746346782988,82_motif_2
82,motif_3,0.6791189120575767,82_motif_3
83,motif_1,0.5246911530913879,83_motif_1
83,motif_2,0.2868973760444348,83_motif_2
83,motif_3,0.6776129787005163,83_motif_3
84,motif_1,0.5256822769038172,84_motif_1
84,motif_2,0.283507136361489,84_motif_2
84,motif_3,0.6785255946161118,84_motif_3
85,motif_1,0.5253936974789917,85_motif_1
85,motif_2,0.28167075765013905,85_motif_2
85,motif_3,0.6770005295158356,85_motif_3
86,motif_1,0.5248490675181637,86_motif_1
86,motif_2,0.28836344965023586,86_motif_2
86,motif_3,0.6766865608465608,86_motif_3
87,motif_1,0.5247003854223682,87_motif_1
87,motif_2,0.2761851538268564,87_motif_2
87,motif_3,0.6772556102900928,87_motif_3
88,motif_1,0.5909692973453748,88_motif_1
88,motif_2,0.2887989972267315,88_motif_2
88,motif_3,0.6019878242353851,88_motif_3
89,motif_1,0.5938584507042254,89_motif_1
89,motif_2,0.2894670662866085,89_motif_2
89,motif_3,0.6004759123275478,89_motif_3
90,motif_1,0.5941638855448547,90_motif_1
90,motif_2,0.28977497519841267,90_motif_2
90,motif_3,0.6027689432813355,90_motif_3
91,motif_1,0.274164551538176,91_motif_1
91,motif_2,0.5233581570896515,91_motif_2
91,motif_3,0.6024745027333199,91_motif_3
92,motif_1,0.2821172307720902,92_motif_1
92,motif_2,0.5270725191663967,92_motif_2
92,motif_3,0.6018428121586015,92_motif_3
93,motif_1,0.2705564700723056,93_motif_1
93,motif_2,0.521804788899687,93_motif_2
93,motif_3,0.5990285979877515,93_motif_3
94,motif_1,0.2704468982185072,94_motif_1
94,motif_2,0.5217117839889579,94_motif_2
94,motif_3,0.5984529042386185,94_motif_3
95,motif_1,0.2705384657836644,95_motif_1
95,motif_2,0.5201337406015039,95_motif_2
95,motif_3,0.5984529042386185,95_motif_3
96,motif_1,0.27076762173796065,96_motif_1
96,motif_2,0.5196375669998552,96_motif_2
96,motif_3,0.5984529042386185,96_motif_3
97,motif_1,0.2708329334317706,97_motif_1
97,motif_2,0.5196280086108518,97_motif_2
97,motif_3,0.5984529042386185,97_motif_3
98,motif_1,0.291393267298306,98_motif_1
98,motif_2,0.5199613108240239,98_motif_2
98,motif_3,0.5984529042386185,98_motif_3
99,motif_1,0.291393267298306,99_motif_1
99,motif_2,0.5200285136990577,99_motif_2
99,motif_3,0.5984529042386185,99_motif_3
100,motif_1,0.291393267298306,100_motif_1
100,motif_2,0.518256416170635,100_motif_2
100,motif_3,0.6238274686045769,100_motif_3
101,motif_1,0.2915157747917648,101_motif_1
101,motif_2,0.5191969270587773,101_motif_2
101,motif_3,0.6238274686045769,101_motif_3
