Number,Layer,Average_Probability,Number_Layer
22,motif_2,0.32356976971116314,22_motif_2
22,motif_3,0.32196964707868964,22_motif_3
23,motif_1,0.29636849466562587,23_motif_1
23,motif_2,0.3570698696145124,23_motif_2
23,motif_3,0.5991328153398765,23_motif_3
24,motif_1,0.29674101975859796,24_motif_1
24,motif_2,0.36052592592592586,24_motif_2
24,motif_3,0.5995266770941953,24_motif_3
25,motif_1,0.34477271825396827,25_motif_1
25,motif_2,0.35283395691609976,25_motif_2
25,motif_3,0.5230607925709967,25_motif_3
26,motif_1,0.37278440743284497,26_motif_1
26,motif_2,0.35283395691609976,26_motif_2
26,motif_3,0.5031651234567901,26_motif_3
27,motif_1,0.3522785844088414,27_motif_1
27,motif_2,0.3534087158844353,27_motif_2
27,motif_3,0.5230607925709967,27_motif_3
28,motif_1,0.30202752090419505,28_motif_1
28,motif_2,0.35283395691609976,28_motif_2
28,motif_3,0.5031651234567901,28_motif_3
29,motif_1,0.3078175458401752,29_motif_1
29,motif_2,0.35283395691609976,29_motif_2
29,motif_3,0.5031651234567901,29_motif_3
30,motif_1,0.3035671296296297,30_motif_1
30,motif_2,0.3530861657464918,30_motif_2
30,motif_3,0.5031651234567901,30_motif_3
31,motif_1,0.31074861591141834,31_motif_1
31,motif_2,0.32400557306255834,31_motif_2
31,motif_3,0.5031651234567901,31_motif_3
32,motif_1,0.31204692925347227,32_motif_1
32,motif_2,0.32400557306255834,32_motif_2
32,motif_3,0.5963515751538712,32_motif_3
33,motif_1,0.3115759701852859,33_motif_1
33,motif_2,0.32400557306255834,33_motif_2
33,motif_3,0.5031651234567901,33_motif_3
34,motif_1,0.3505296443268665,34_motif_1
34,motif_2,0.32400557306255834,34_motif_2
34,motif_3,0.5031651234567901,34_motif_3
35,motif_1,0.3106328214860824,35_motif_1
35,motif_2,0.32400557306255834,35_motif_2
35,motif_3,0.595677814596629,35_motif_3
36,motif_1,0.3126874199387357,36_motif_1
36,motif_2,0.35229217325227963,36_motif_2
36,motif_3,0.5031651234567901,36_motif_3
37,motif_1,0.3166152335371086,37_motif_1
37,motif_2,0.35255114795918363,37_motif_2
37,motif_3,0.5031651234567901,37_motif_3
38,motif_1,0.3565500696415431,38_motif_1
38,motif_2,0.35255114795918363,38_motif_2
38,motif_3,0.5031651234567901,38_motif_3
39,motif_1,0.3144975182463125,39_motif_1
39,motif_2,0.35698204073295986,39_motif_2
39,motif_3,0.5453233398864131,39_motif_3
40,motif_1,0.31500275538637607,40_motif_1
40,motif_2,0.35698204073295986,40_motif_2
40,motif_3,0.5453233398864131,40_motif_3
41,motif_1,0.36054091710758374,41_motif_1
41,motif_2,0.3526976219231654,41_motif_2
41,motif_3,0.5452812409812409,41_motif_3
42,motif_1,0.357164706662807,42_motif_1
42,motif_2,0.32090465392506207,42_motif_2
42,motif_3,0.5452812409812409,42_motif_3
43,motif_1,0.357164706662807,43_motif_1
43,motif_2,0.32090465392506207,43_motif_2
43,motif_3,0.5452812409812409,43_motif_3
44,motif_1,0.36052616457067493,44_motif_1
44,motif_2,0.32090465392506207,44_motif_2
44,motif_3,0.5023389436234263,44_motif_3
45,motif_1,0.3223065310846561,45_motif_1
45,motif_2,0.3229016581632652,45_motif_2
45,motif_3,0.5083871992807539,45_motif_3
46,motif_1,0.32300379787187267,46_motif_1
46,motif_2,0.32331128909897294,46_motif_2
46,motif_3,0.5083871992807539,46_motif_3
47,motif_1,0.353508254615252,47_motif_1
47,motif_2,0.32034453997648443,47_motif_2
47,motif_3,0.5439770998677249,47_motif_3
48,motif_1,0.317534412202381,48_motif_1
48,motif_2,0.3194722222222222,48_motif_2
48,motif_3,0.5433020568278201,48_motif_3
49,motif_1,0.31732167979164105,49_motif_1
49,motif_2,0.3194722222222222,49_motif_2
49,motif_3,0.5433020568278201,49_motif_3
50,motif_1,0.31923210317460315,50_motif_1
50,motif_2,0.3208099115124977,50_motif_2
50,motif_3,0.5441777518978604,50_motif_3
51,motif_1,0.32896609303787533,51_motif_1
51,motif_2,0.5395425037202382,51_motif_2
51,motif_3,0.30069878924805926,51_motif_3
52,motif_1,0.34795058945908464,52_motif_1
52,motif_2,0.5564245183828518,52_motif_2
52,motif_3,0.3007593558104507,52_motif_3
53,motif_1,0.2919197430173993,53_motif_1
53,motif_2,0.5423956233344919,53_motif_2
53,motif_3,0.3007593558104507,53_motif_3
54,motif_1,0.3210701579935919,54_motif_1
54,motif_2,0.30074276377217546,54_motif_2
54,motif_3,0.5444096719911593,54_motif_3
55,motif_1,0.32899647366522367,55_motif_1
55,motif_2,0.5418526643990929,55_motif_2
55,motif_3,0.3011438329430132,55_motif_3
56,motif_1,0.32773564083270634,56_motif_1
56,motif_2,0.3282129833129834,56_motif_2
56,motif_3,0.5436185937337896,56_motif_3
57,motif_1,0.32859582985240887,57_motif_1
57,motif_2,0.6051784174876846,57_motif_2
57,motif_3,0.3267312176165803,57_motif_3
58,motif_1,0.3137058317939245,58_motif_1
58,motif_2,0.32556449668474985,58_motif_2
58,motif_3,0.5689443945920076,58_motif_3
59,motif_1,0.3128650583467851,59_motif_1
59,motif_2,0.35472202837073524,59_motif_2
59,motif_3,0.5907699643164758,59_motif_3
60,motif_1,0.3129686590608466,60_motif_1
60,motif_2,0.35113032353196294,60_motif_2
60,motif_3,0.5692638395324962,60_motif_3
61,motif_1,0.31345377024868815,61_motif_1
61,motif_2,0.3214765935019841,61_motif_2
61,motif_3,0.5692638395324962,61_motif_3
62,motif_1,0.31345377024868815,62_motif_1
62,motif_2,0.32865948129251704,62_motif_2
62,motif_3,0.5692638395324962,62_motif_3
63,motif_1,0.3133868771497997,63_motif_1
63,motif_2,0.5803562200073826,63_motif_2
63,motif_3,0.32784652826647903,63_motif_3
64,motif_1,0.31357347870655117,64_motif_1
64,motif_2,0.577882793764988,64_motif_2
64,motif_3,0.3267819997100819,64_motif_3
65,motif_1,0.35496825779123464,65_motif_1
65,motif_2,0.2709441697191697,65_motif_2
65,motif_3,0.5945600449857363,65_motif_3
66,motif_1,0.3130231355983254,66_motif_1
66,motif_2,0.5767345825984713,66_motif_2
66,motif_3,0.3264224287888672,66_motif_3
67,motif_1,0.34205068407960193,67_motif_1
67,motif_2,0.5580620854063019,67_motif_2
67,motif_3,0.3266037272595492,67_motif_3
68,motif_1,0.31291400049603174,68_motif_1
68,motif_2,0.5952110739979444,68_motif_2
68,motif_3,0.3282478964579659,68_motif_3
69,motif_1,0.31419099112724347,69_motif_1
69,motif_2,0.5935776253738209,69_motif_2
69,motif_3,0.3286413881257631,69_motif_3
70,motif_1,0.31364375514666215,70_motif_1
70,motif_2,0.5950219246031744,70_motif_2
70,motif_3,0.34953482067127106,70_motif_3
71,motif_1,0.3439514401720284,71_motif_1
71,motif_2,0.3484236111111111,71_motif_2
71,motif_3,0.5788750273672687,71_motif_3
72,motif_1,0.3436999979187479,72_motif_1
72,motif_2,0.35039906218417455,72_motif_2
72,motif_3,0.6004502569190067,72_motif_3
73,motif_1,0.35081112545419774,73_motif_1
73,motif_2,0.3266652412880861,73_motif_2
73,motif_3,0.6015595466155811,73_motif_3
74,motif_1,0.3493014532389533,74_motif_1
74,motif_2,0.3505956243184296,74_motif_2
74,motif_3,0.5459366589026915,74_motif_3
75,motif_1,0.3492300958994709,75_motif_1
75,motif_2,0.35074608280812325,75_motif_2
75,motif_3,0.5481185934213042,75_motif_3
76,motif_1,0.321538814484127,76_motif_1
76,motif_2,0.3515929105616606,76_motif_2
76,motif_3,0.5865225291265931,76_motif_3
77,motif_1,0.3216694320232212,77_motif_1
77,motif_2,0.28673558353977424,77_motif_2
77,motif_3,0.5949917573696143,77_motif_3
78,motif_1,0.321485241662208,78_motif_1
78,motif_2,0.28673558353977424,78_motif_2
78,motif_3,0.5910020054616828,78_motif_3
79,motif_1,0.3209319485321863,79_motif_1
79,motif_2,0.28673558353977424,79_motif_2
79,motif_3,0.5936522940851298,79_motif_3
80,motif_1,0.32202196800595245,80_motif_1
80,motif_2,0.28673558353977424,80_motif_2
80,motif_3,0.6064608553260661,80_motif_3
81,motif_1,0.33936259382305894,81_motif_1
81,motif_2,0.3350161564625851,81_motif_2
81,motif_3,0.5941054336393191,81_motif_3
82,motif_1,0.3469286507936508,82_motif_1
82,motif_2,0.28432186165498347,82_motif_2
82,motif_3,0.6032024681667538,82_motif_3
83,motif_1,0.33940963367192567,83_motif_1
83,motif_2,0.2827580099941211,83_motif_2
83,motif_3,0.5472571195144723,83_motif_3
84,motif_1,0.3382770139634801,84_motif_1
84,motif_2,0.28432186165498347,84_motif_2
84,motif_3,0.5472571195144723,84_motif_3
85,motif_1,0.33771407419324084,85_motif_1
85,motif_2,0.28599696491991006,85_motif_2
85,motif_3,0.5480296133604955,85_motif_3
86,motif_1,0.33837116576929355,86_motif_1
86,motif_2,0.28330292517006805,86_motif_2
86,motif_3,0.5467578567440377,86_motif_3
87,motif_1,0.33767958059660647,87_motif_1
87,motif_2,0.28472587615904443,87_motif_2
87,motif_3,0.5480673382173381,87_motif_3
88,motif_1,0.33682065143130424,88_motif_1
88,motif_2,0.28484985518694045,88_motif_2
88,motif_3,0.5481256480816781,88_motif_3
89,motif_1,0.345628588730382,89_motif_1
89,motif_2,0.3121523987872303,89_motif_2
89,motif_3,0.28519099025974026,89_motif_3
90,motif_1,0.3175807136224964,90_motif_1
90,motif_2,0.312066688712522,90_motif_2
90,motif_3,0.28476366030283073,90_motif_3
91,motif_1,0.3458576854775059,91_motif_1
91,motif_2,0.3137059785452642,91_motif_2
91,motif_3,0.568505011550786,91_motif_3
92,motif_1,0.3180379884421893,92_motif_1
92,motif_2,0.49410400826997464,92_motif_2
92,motif_3,0.2852168708028083,92_motif_3
93,motif_1,0.34687940271413076,93_motif_1
93,motif_2,0.4887095964676951,93_motif_2
93,motif_3,0.2853382792730619,93_motif_3
94,motif_1,0.3467505905468353,94_motif_1
94,motif_2,0.2801672705314009,94_motif_2
94,motif_3,0.6013486633249789,94_motif_3
95,motif_1,0.3453664616840113,95_motif_1
95,motif_2,0.31869002715121136,95_motif_2
95,motif_3,0.5692652969790066,95_motif_3
96,motif_1,0.34658508174810393,96_motif_1
96,motif_2,0.31839350818452383,96_motif_2
96,motif_3,0.5692652969790066,96_motif_3
97,motif_1,0.34649433621933623,97_motif_1
97,motif_2,0.318403831206022,97_motif_2
97,motif_3,0.5695332590418206,97_motif_3
98,motif_1,0.346278760903761,98_motif_1
98,motif_2,0.31794496072238426,98_motif_2
98,motif_3,0.5720371631598375,98_motif_3
99,motif_1,0.34466375832053253,99_motif_1
99,motif_2,0.5294491704554518,99_motif_2
99,motif_3,0.28202192510169904,99_motif_3
100,motif_1,0.34489746359536716,100_motif_1
100,motif_2,0.5240519212635549,100_motif_2
100,motif_3,0.28194039913700114,100_motif_3
101,motif_1,0.3455686345464572,101_motif_1
101,motif_2,0.5351018976897689,101_motif_2
101,motif_3,0.28194039913700114,101_motif_3
